stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone
0700SPC,Shell Dagoretti Police Station,-1.280904,36.69038,,,1
0700STK,Santack Estate,-1.302958,36.750277,,,1
0700STY,Jubilee,-1.295185089,36.74170375,,,1
0700SUC,Nursing Council,-1.301311255,36.79067552,,,1
0700TBK,Tea Board/Dagoretti Corner,-1.298052,36.757968,,,1
0700TDI,Stadium,-1.370957494,36.66002512,,,1
0700TED,Dam Estate,-1.322650909,36.80373788,,,0
0700TLF,The Legend/Kwa Farasi,-1.321118,36.710461,,,1
0700TON,Kwa Njiru,-1.308551,36.781389,,,1
0700TRD,Tankard,-1.300614,36.756625,,,1
0700TSK,Tuskys,-1.383012,36.67689,,,1
0700UAS,Sudan,-1.275166637,36.73358738,,,1
0700UKG,Uon Kikuyu Gate,-1.263941,36.671096,,,1
0700ULT,Tulia,-1.251316434,36.68697059,,,2
0700UNV,Universal,-1.347405,36.662796,,,1
0700URB,Uthiru Roundabout,-1.26445,36.721303,,,1
0700WAG,Total Wangige,-1.220657229,36.71212971,,,2
0700WIJ,Kwa Maji,-1.259770757,36.70748413,,,1
0700WTA,Waithaka,-1.279553175,36.71243548,,,1
0700ZBA,Zambia School,-1.354088,36.657717,,,1
0700ZEK,Ezekiel Mutua,-1.39675498,36.68594599,,,1
0700ZLL,Melchizedek Hospital,-1.294852495,36.75515771,,,1
0701ACC,Acacia Junction/King'eero,-1.224911213,36.70553684,,,2
0701ACH,Car Wash,-1.281108856,36.69028044,,,1
0701ACI,ACK St. Phillips/Kwa Headman/Kwa Chief,-1.229171,36.691852,,,2
0701ADA,Adams Arcade,-1.300077438,36.78037047,,,1
0701ADC,Kwa DC,-1.305922,36.787509,,,1
0701AEE,Kenya Assemblies of God (KAG) King'eero,-1.222348541,36.71042383,,,2
0701AHS,Alliance High School,-1.262897,36.6698,,,1
0701AIU,Africa International University,-1.301827,36.689733,,,1
0701APA,Impala/Swedish School Nairobi,-1.300538778,36.76902205,,,1
0701ATO,Total Ngong Road,-1.29983604,36.78884625,,,1
0701AUT,Gitaru Kwa Ngwacii,-1.235452294,36.66950405,,,2
0701BCA,Bumps/PCEA,-1.332217,36.675211,,,1
0701BLC,Bulbul Kanisani (Catholic Church),-1.335206,36.672411,,,1
0701BMK,Beth Mugo High School,-1.283395,36.726863,,,1
0701BPP,BP,-1.28770709,36.74168766,,,1
0701BPS,Bumps,-1.295017,36.748142,,,1
0701CCL,Country Club,-1.353556,36.657924,,,1
0701CMD,Corner/Meteorological Department,-1.299706,36.759325,,,1
0701CRS,St. Christophers,-1.318738,36.715632,,,1
0701CWH,Carwash,-1.350291,36.659713,,,1
0701DAM,Adams Arcade,-1.300072074,36.78008884,,,1
0701DBO,Don Bosco,-1.304255,36.692517,,,1
0701DCR,Deliverance Church Riruta,-1.292797923,36.75154209,,,1
0701DCT,Deliverance Church,-1.293618,36.683659,,,1
0701DFA,Adlife Plaza,-1.294772029,36.78769559,,,1
0701DNL,Denoil,-1.269155,36.680122,,,1
0701DUA,Sudanese,-1.274939775,36.73334599,,,1
0701ELP,Elsi Place,-1.340269,36.667122,,,1
0701EMO,Mosque,-1.303011775,36.80269986,,,0
0701FGK,Full Gospel Church/Kiruria,-1.298426,36.752382,,,1
0701FGS,Full Gospel,-1.251979,36.665049,,,2
0701FIR,Elim,-1.305087805,36.77240431,,,1
0701FJE,Fort Jesus,-1.310756,36.779389,,,1
0701FRK,Karen End,-1.29787,36.68225,,,1
0701GAC,Kwa Ngwacii,-1.235296726,36.66789472,,,2
0701GCU,Gachui,-1.281828,36.696257,,,1
0701GDB,Gachangi/Darajani/Baptist Church,-1.273201704,36.73247695,,,1
0701GDR,Club Legend,-1.321384907,36.70984983,,,1
0701GGS,Green Gardens School,-1.251082,36.664868,,,2
0701GHS,Good Samaritan High School,-1.296923,36.749861,,,1
0701GRD,Gardens,-1.254207,36.665672,,,2
0701GRG,Garage,-1.348812,36.661131,,,1
0701GTR,Gitaru Junction,-1.232416034,36.66992784,,,2
0701ITE,Githembe,-1.297525,36.750053,,,1
0701ITG,PCEA Githima,-1.281495094,36.69193536,,,1
0701JBC,Jogoo/KBC,-1.329651,36.680235,,,1
0701JCR,Kinyanjui Primary School,-1.294240952,36.74494922,,,1
0701KAR,Karanja,-1.309714,36.780324,,,1
0701KBG,Kabarnet Gardens,-1.302784,36.789113,,,1
0701KCC,KCB Community,-1.329666,36.686842,,,1
0701KDF,Kenya Defense,-1.308581,36.69592,,,1
0701KFR,Kwa Farasi,-1.319781,36.714437,,,1
0701KJI,Kinyanjui,-1.291633844,36.74744368,,,1
0701KMC,Kwa Muchina,-1.341244,36.666753,,,1
0701KMH,Karmu House,-1.346582,36.663923,,,1
0701KNC,Kenvic,-1.343876,36.666123,,,1
0701KNK,Kwa Nicholas,-1.411734,36.687934,,,1
0701KNO,Kenol,-1.304331422,36.74684823,,,1
0701KNR,Kwa Njeru/Gitaru/Pank View,-1.230569,36.674916,,,2
0701KON,Kona,-1.37657,36.67648,,,1
0701KPC,Allmart Dagoretti Market,-1.285352,36.687338,,,1
0701KPY,Kaberia/Pc Kinyanjui Technical Training Institute,-1.29267,36.735423,,,1
0701KRC,Kenya Redeemed Church Riruta,-1.291077,36.733127,,,1
0701KRE,KREP/Equity Bank,-1.284773,36.737551,,,1
0701LNA,Lenana,-1.308413744,36.73239648,,,1
0701LRI,ILRI,-1.266463995,36.72254741,,,1
0701MGJ,Moi Girls' School Junction,-1.303585768,36.78804159,,,1
0701MHS,Maasai High School,-1.330285,36.6788,,,1
0701MKA,Makina,-1.307308,36.782543,,,1
0701MTS,Matasia,-1.391168,36.682261,,,1
0701MTW,Mutindwa,-1.2952,36.744798,,,1
0701MUT,Mugiriti,-1.282514334,36.69924974,,,1
0701N44,44,-1.372973,36.671897,,,1
0701NDL,Nyumbani Diagnostic Lab,-1.313178,36.699728,,,1
0701NDW,Ndwaru Road,-1.278984547,36.73587263,,,1
0701NGD,Riruta Parish,-1.294471622,36.74359202,,,1
0701NGR,Ngong Resort,-1.380401,36.676708,,,1
0701NHS,Jamhuri Shopping Centre,-1.304417253,36.77099884,,,1
0701NJR,Kwa Njiru,-1.308446,36.781577,,,1
0701NMO,Mlango Soko,-1.235774159,36.67261541,,,2
0701NMY,Community,-1.29204154,36.81309611,,,0
0701NPC,Npc Woodley,-1.303784,36.775032,,,1
0701NSC,Nursing Council,-1.301691,36.790328,,,1
0701NSP,New Kaberia Supermarket,-1.291703,36.73409,,,1
0701NTO,Karen/Karen Shopping Centre,-1.323493123,36.70831025,,,1
0701NVI,Naivasha/Naivasha Road Flat,-1.282605529,36.73703134,,,1
0701NVV,Naivas/Vet,-1.342889,36.666389,,,1
0701NWT,Nairobi Water,-1.303876,36.777757,,,1
0701NYH,Nyali House,-1.344763,36.665775,,,1
0701NYI,Nyumbani,-1.311578751,36.69832706,,,1
0701OEN,Ole Roimen,-1.405867338,36.68816507,,,1
0701OLY,Olympic Primary School,-1.31168,36.778158,,,1
0701PAC,Melchizedek Hospital,-1.294702291,36.75471514,,,1
0701PBG,Precious Blood Girls' School,-1.285110712,36.73816323,,,1
0701PCY,PCEA Endorro Emuny,-1.356178,36.657212,,,1
0701PKA,Peak Academy,-1.301329,36.79094,,,1
0701PMS,Perminus,-1.351343,36.658962,,,1
0701PPT,Pepo Lane,-1.305029,36.693086,,,1
0701PSA,Posta/Ole Odume Road,-1.300362,36.774018,,,1
0701PTR,Petro/Mwisho,-1.36294,36.656181,,,1
0701PWY,Pathway,-1.305844188,36.74256206,,,1
0701RCE,Racecourse,-1.306702495,36.73855484,,,1
0701REU,Krep/Equity/Kwa Mumbi,-1.284515262,36.73768044,,,1
0701RHP,Rhino Park Road,-1.302040815,36.6848731,,,1
0701RNR,Matta,-1.230028868,36.68327451,,,2
0701ROS,Rose Of Sharon,-1.301224,36.792779,,,1
0701RSF,Riverside Flats,-1.277584434,36.7357868,,,1
0701RSP,Riruta Satellite Primary School,-1.29277,36.7363,,,1
0701SAT,Riruta Baptist Church,-1.293768883,36.73949361,,,1
0701SBR,Simpsons Bar And Rest,-1.291374,36.73369,,,1
0701SDP,Shell/Dagoretti Police Station,-1.280497,36.690566,,,1
0701SFY,Fastenergy,-1.302577257,36.75186396,,,1
0701SHK,Karinde,-1.301169,36.68259,,,1
0701SHS,St. Hannah's School,-1.302587,36.691129,,,1
0701SHT,Shade Hotel,-1.328036,36.684113,,,1
0701SJC,St. John College Riruta,-1.281709671,36.73683822,,,1
0701SJO,St. John Othordox Church,-1.290811,36.73214,,,1
0701SMA,Salama,-1.287654984,36.74909001,,,1
0701SMH,Suma House,-1.297948,36.753576,,,1
0701SMN,Sportman,-1.352379,36.658401,,,1
0701SMR,Summer-Rock,-1.270712614,36.72827661,,,1
0701SSR,San Siro,-1.30913,36.780745,,,1
0701STP,Park Estate,-1.322441697,36.78744882,,,1
0701SWD,Showground,-1.302148,36.752708,,,1
0701SYU,Tuskys,-1.358034611,36.65673137,,,1
0701TAN,Tankard,-1.300785542,36.75634325,,,1
0701TAT,Matta,-1.229985952,36.68327451,,,2
0701TGA,Togo Apartments,-1.304884,36.774581,,,1
0701THR,Uthiru Shopping Center,-1.264103651,36.71982229,,,1
0701TKS,Suntarc/Shallow,-1.300559,36.756962,,,1
0701TRE,Nakumatt Prestige,-1.299996972,36.78750515,,,1
0701TSK,Tuskys,-1.382853,36.676901,,,1
0701TTE,Nera Estate,-1.307598352,36.7997843,,,0
0701TTW,Total Wangige,-1.220641136,36.71204388,,,2
0701UAK,AICPK Gitaru,-1.230345368,36.67833924,,,2
0701UCN,Uchumi/National Oil,-1.29971,36.792688,,,1
0701UGK,Muguku Farm,-1.237415671,36.66632831,,,2
0701UKC,UON Kikuyu Campus,-1.265918,36.67477,,,1
0701UMJ,Umoja,-1.331067,36.677003,,,1
0701UTM,Stadium,-1.371113062,36.66007876,,,1
0701VNS,Venessa,-1.351806,36.658693,,,1
0701WGT,Kwa Mchanga/Total,-1.262896657,36.71842217,,,1
0701WMA,Kwa Mbao,-1.228891611,36.69344008,,,2
0701WNK,Winners Chapel/Kanisani,-1.301972,36.779624,,,1
0701WOO,Woodley,-1.303806,36.779586,,,1
0701WRG,Windy Ridge/Group Africa,-1.324266,36.701959,,,1
0701WTK,Waithaka,-1.279621,36.712344,,,1
0701WWU,Waiyaki Way/Uthiru Junction,-1.260951,36.716548,,,1
0701YAA,Yaya,-1.292556524,36.78880066,,,1
0701ZMB,Zambia,-1.349538,36.660379,,,1
0702DCS,Dagoretti Corner Stage,-1.298435926,36.75936341,,,1
0702KDC,Kenol Dagoretti Corner,-1.29843,36.759874,,,1
0703DGT,Dagoretti Market,-1.287717819,36.68631077,,,1
0703EQY,Equity Ayani,-1.311096,36.77577,,,1
0703KIS,Kiserian,-1.428211,36.686707,,,1
0703MHR,Muhia Road,-1.290511,36.730253,,,1
0703UTP,Uthiru Pentecostal,-1.261362433,36.71680748,,,1
071004_,40,-1.297756201,36.75718009,,,1
071064A,46 AP Camp,-1.286678678,36.74031973,,,1
0710A.A,St. Barnabus,-1.385489702,36.67814612,,,1
0710AAY,Yaya,-1.291902065,36.78715646,,,1
0710ADC,Adams Arcade,-1.300006,36.780041,,,1
0710AEA,Wamete/Kanisani,-1.260741717,36.71302557,,,1
0710AHE,Shell/Arboretum,-1.273655112,36.80074704,,,0
0710AHL,Alliance High School,-1.262757,36.669726,,,1
0710AIJ,Viraj,-1.283932096,36.78612649,,,1
0710AJA,Jacaranda/Siaya Road,-1.28264308,36.78677291,,,1
0710AJI,Viraj,-1.283791065,36.78624183,,,1
0710BBT,Brew Bistro,-1.299571,36.76512,,,1
0710BLL,Bulbul,-1.334184,36.673252,,,1
0710BUM,Bumps,-1.332162023,36.6752252,,,1
0710CAE,ICEA,-1.284552813,36.8212527,,,0
0710CCT,China Centre,-1.298945546,36.79704845,,,0
0710CEI,ICEA,-1.28452751,36.82145923,,,0
0710CME,Coptic/Mimosa,-1.298543215,36.79908693,,,0
0710CNG,Africa International University,-1.301836967,36.68965816,,,1
0710DAC,Kwa DC,-1.30577445,36.78760171,,,1
0710DCD,Dagoretti CDF/APs' Camp,-1.286467,36.740158,,,1
0710EAY,Wanyee,-1.296656495,36.7563647,,,1
0710ELK,Madaraka Flyover,-1.307984591,36.81939125,,,0
0710ELS,Elsi Place,-1.340689,36.666867,,,1
0710EOE,Ole Odume Bus Stage,-1.292827785,36.77465737,,,1
0710ESW,Nairobi West,-1.307630539,36.82215929,,,0
0710FGP,Full Gospel,-1.298354,36.75246,,,1
0710GID,Windy Ridge,-1.324088573,36.70204997,,,1
0710GKI,Gathondeki,-1.2717,36.729698,,,1
0710GON,Congo,-1.28660506,36.74637616,,,1
0710GVC,Gitaru/Vantage School,-1.233,36.67012,,,2
0710GVN,Vanga,-1.289877355,36.76656783,,,1
0710GYE,Elgeyo,-1.292777985,36.77893549,,,1
0710HAK,Karmu House,-1.346597672,36.66389823,,,1
0710HAO,Othaya,-1.290070474,36.77301586,,,1
0710IAA,Zambia,-1.349709034,36.66020751,,,1
0710IEP,Bishop Magua Center,-1.299455166,36.79085255,,,1
0710IIH,Kilimani primary school,-1.292515129,36.78370446,,,1
0710IKM,Makina,-1.307415962,36.78237677,,,1
0710IM&,I&M,-1.285074681,36.82034343,,,0
0710IMJ,Swedish School Nairobi,-1.300436,36.76897,,,1
0710INA,Nairobi School,-1.2604656,36.7702763,,,1
0710INP,Prime Bank,-1.271104217,36.80163234,,,0
0710IOS,Sokoni,-1.284655452,36.74363494,,,1
0710JPS,Jayce Petrol Station,-1.355179,36.657421,,,1
0710JSS,Jamhuri Station Road Stage,-1.303983,36.769137,,,1
0710KEM,Kenyatta Market,-1.307641268,36.802665,,,0
0710KJS,Kaberia Junction/Wanyee Stage,-1.29703,36.756553,,,1
0710KNA,King'eero Stage,-1.22554,36.704265,,,2
0710KNS,Kenyatta National Hospital,-1.300727,36.808843,,,0
0710KRD,Kirichwa Road Junction,-1.299879,36.782118,,,1
0710KWA,Kirichwa,-1.292666852,36.7817384,,,1
0710KWN,Kwa Ng'ang'a,-1.284009,36.728874,,,1
0710KYJ,Kinyanjui,-1.291539,36.747569,,,1
0710LHB,Bangladesh,-1.291851461,36.77471101,,,1
0710LIB,Amboseli,-1.289569259,36.75985694,,,1
0710LIV,Lavingtone Villas,-1.289812982,36.76522672,,,1
0710LNE,Parklands Baptist/Westlands,-1.265657816,36.80087311,,,0
0710LNN,Lenana,-1.308058,36.73344,,,1
0710MAU,Kwa Magu,-1.230248809,36.68054938,,,2
0710MIH,Mihonge,-1.282169,36.72293,,,1
0710MIR,Jamhuri,-1.299841404,36.76625133,,,1
0710MTE,Muthure,-1.229803562,36.68734074,,,2
0710MWA,Kwa Mbao,-1.229129201,36.69250667,,,2
0710MY/,Equity/Kwa Mumbi,-1.28416813,36.73758924,,,1
0710NAA,Kanisani,-1.293496853,36.75358057,,,1
0710NAL,Prestige,-1.29950881,36.78808987,,,1
0710NAN,Kangundo,-1.279456615,36.79053068,,,0
0710NAQ,Nairobi Area Traffic Police Headquarters,-1.296595931,36.80788994,,,0
0710NCU,Kasuku Center,-1.275765896,36.79484904,,,0
0710NEA,Lenana,-1.288822889,36.78715378,,,1
0710NKT,Junction,-1.299031,36.762577,,,1
0710NLA,Lenana,-1.288883454,36.78703845,,,1
0710NWA,Kawangware,-1.287004352,36.74092054,,,1
0710OAE,Motherland,-1.299996972,36.78089082,,,1
0710OLS,Olympic Primary School,-1.311585,36.778173,,,1
0710OSV,Kikuyu Overpass,-1.239341497,36.66624248,,,2
0710OUK,Kangundo,-1.279451251,36.79072112,,,0
0710PBW,Parklands Baptist/Westlands,-1.265693075,36.80107713,,,0
0710PMP,PCEA Milimani Presbytary,-1.32851,36.682712,,,1
0710POD,Posta/Ole Odume Road,-1.300327,36.774047,,,1
0710RAC,Adam's Arcade,-1.299960941,36.78080767,,,1
0710RAR,Shell/Arboretum,-1.273689866,36.80083305,,,0
0710RAV,Airport View Estate,-1.314137578,36.81238532,,,0
0710RCN,Jacaranda/Siaya Road,-1.28264308,36.78668976,,,1
0710RCS,Cradles to Crayons,-1.277247995,36.68701082,,,1
0710RFO,Forest,-1.272752649,36.73200488,,,1
0710RII,ILRI,-1.267754495,36.72410846,,,1
0710RIT,Dennis Pritt,-1.285106903,36.78805232,,,0
0710RJG,Kwa Njeru Stage,-1.230635047,36.67506695,,,2
0710RKU,Kanjeru,-1.230641967,36.67505622,,,2
0710RLN,Langata Road Primary,-1.317023635,36.81276083,,,0
0710RLU,Rusinga School,-1.2872633635561217,36.747736036777496,,,1
0710RNP,Prime Bank,-1.271093488,36.8015492,,,0
0710RUE,Kasuku centre,-1.275798082,36.79534256,,,0
0710RUP,Queen's Park,-1.278737783,36.79151237,,,0
0710RYA,Langata Graveyard,-1.334592104,36.77866995,,,1
0710SAA,Spanish Villas/Lenana,-1.290015346,36.78678095,,,1
0710SAE,Kwa Benard Stage,-1.29001987,36.77150846,,,1
0710SAO,Mogas,-1.354590654,36.65756285,,,1
0710SEL,Shell,-1.280461,36.690578,,,1
0710SGT,James Gichuru/ Gitanga Road Junction,-1.289645165,36.76168352,,,1
0710SH4,46 Mwisho bus stage,-1.28393358,36.74259961,,,1
0710SHO,St. Hannah's School,-1.302561164,36.69115484,,,1
0710SIN,Sugoini,-1.290394,36.745712,,,1
0710SNI,Spanish Villas/Lenana,-1.289997697,36.7868641,,,1
0710STO,Methodist,-1.290427565,36.77472711,,,1
0710TAK,Bus Track Yard,-1.285191178,36.74160719,,,1
0710TAY,Sohali City,-1.289662778,36.7566973,,,1
0710TLH,Motherland,-1.299830675,36.78407729,,,1
0710TNA,Library,-1.295013428,36.81022882,,,0
0710TOR,Memorial Hospital,-1.310967207,36.805484,,,0
0710TOS,Coast,-1.285360515,36.74435914,,,1
0710TRU,Ruthimitu,-1.281301975,36.70375586,,,1
0710TSS,Tuskys,-1.357551813,36.65678769,,,1
0710TTL,Prestige/Number Nane,-1.299607,36.788665,,,1
0710UKT,Uon Kikuyu Gate 2,-1.265422,36.673879,,,1
0710UML,Jamrose/Muthuli,-1.228297716,36.69633687,,,2
0710UMS,Perminus,-1.350958943,36.65921777,,,1
0710VAS,Naivas/Veterinary,-1.342817,36.666296,,,1
0710VIC,Victory World Outreach,-1.297367,36.75491,,,1
0710WRE,Power,-1.306214333,36.7404592,,,1
0710WSE,Wanyee Stage,-1.296275,36.749208,,,1
0710WWD,Westwood,-1.325327,36.696969,,,1
0710YAA,Yaya,-1.292377174,36.78771436,,,1
0710ZAR,Motherland,-1.299862862,36.78371787,,,1
07113AV,Library,-1.294957,36.810238,,,0
0711AAD,Kirichwa Road,-1.29997015,36.78192079,,,1
0711ADA,Kianda Stage,-1.264099807,36.75868481,,,1
0711AGI,Chiromo Stage,-1.27111566,36.80725694,,,0
0711AIU,Milimani Star Junior,-1.424660683,36.68540955,,,1
0711ALA,Ngumo Stage,-1.307646632,36.80279911,,,0
0711ALT,Shell,-1.310977936,36.817047,,,0
0711AOE,Masadukuni/Kenyatta Market Flyover,-1.307222843,36.80392027,,,0
0711AON,Roundabout,-1.265805727,36.72175348,,,1
0711ARC,Adams Arcade,-1.300013065,36.78120732,,,1
0711ARK,Bus Track Yard,-1.286114573,36.7408669,,,1
0711ASS,Alliance High School Stage,-1.261021,36.668262,,,1
0711ATC,Consolata,-1.268419683,36.80494487,,,0
0711ATG,Posta Stage,-1.300474405,36.77186787,,,1
0711ATM,Memorial Hospital,-1.310334206,36.8055135,,,0
0711AUH,Kwa Mashuma,-1.279141635,36.71426743,,,1
0711BLB,Bulbul,-1.333908,36.673585,,,1
0711CAB,ABC,-1.259528518,36.77537084,,,1
0711CVL,Civil,-1.322672367,36.78881407,,,1
0711DKI,Gathodeki,-1.272354126,36.7295748,,,1
0711DRC,Dagoretti Rehabilitation Centre,-1.273861,36.684449,,,1
0711EAA,Adams Arcade,-1.300048292,36.7811805,,,1
0711EAS,Gardens,-1.323852539,36.79005861,,,1
0711EDE,Sugar Board/ Shell petrol,-1.264784932,36.74030364,,,1
0711EGN,Engen,-1.264385641,36.75671875,,,1
0711EHR,Total/Strathmore,-1.313686967,36.81241214,,,0
0711EKT,el Market,-1.263709544,36.72836781,,,1
0711EOA,South B Stage,-1.311568022,36.83530211,,,0
0711EOD,Brookside,-1.260858893,36.7917645,,,0
0711ERE,Nairobi Area Traffic Police Headquarters,-1.296726197,36.80815905,,,0
0711ETH,Highrise,-1.314014196,36.80768073,,,0
0711GCP,Golf Course Phase 2,-1.309261,36.798458,,,0
0711GTD,Gathondeki,-1.271844506,36.72960162,,,1
0711HD/,Westlands DC/Church Road/Safaricom,-1.259850383,36.78545594,,,0
0711HNT,Thiong'o,-1.264834732,36.73548371,,,1
0711HOR,Good Shephard,-1.299617618,36.78912252,,,1
0711HRT,Uthiru Girls,-1.261019111,36.7138356,,,1
0711IEE,Kangemi Bus Terminus,-1.264613986,36.74859166,,,1
0711IGM,Kangemi Road,-1.275256991,36.73333526,,,1
0711IHR,Total/Strathmore,-1.313729882,36.81238532,,,0
0711III,Precious Girls' High School,-1.285074681,36.73835903,,,1
0711IMP,Swedish School Nairobi,-1.300448,36.7692,,,1
0711INI,University of Nairobi,-1.281131834,36.81672245,,,0
0711(IO,N(Sokoni),-1.264089078,36.73021048,,,1
0711IRI,ILRI,-1.266673207,36.72290146,,,1
0711ISN,Sir Henry,-1.410809755,36.68796301,,,1
0711IUU,Rukubi,-1.227884656,36.69758677,,,2
0711IWA,Kabwagi/Miotoni W Road,-1.316492558,36.71812177,,,1
0711JDO,Joyland,-1.29480958,36.74751878,,,1
0711JKR,Jamuhuri/Kibera Station Road,-1.300063,36.767103,,,1
0711JOG,Jogoo,-1.329173,36.681338,,,1
0711KEM,Kenyatta Market,-1.307506,36.802754,,,0
0711KNG,Kwa Ng'ang'a,-1.284074,36.729192,,,1
0711KNO,Kenol,-1.354165,36.657739,,,1
0711KNY,Kanyariri,-1.227579,36.698624,,,2
0711KRG,Kirunguro,-1.268466,36.679189,,,1
0711KRN,Karen,-1.322568,36.706687,,,1
0711LH.,St. John College,-1.282059073,36.73685431,,,1
0711LIA,Impala,-1.300545663,36.76902741,,,1
0711LLE,Madaraka Flyover,-1.307920218,36.81910694,,,0
0711LMO,Masadukuni,-1.307083368,36.80389345,,,0
0711LNN,Lenana,-1.30788,36.734194,,,1
0711LRI,ILRI,-1.267017245,36.72309995,,,1
0711LSO,Precious Blood Girls Riruta,-1.285074681,36.73836172,,,1
0711LTD,Wakuru/Deloitte,-1.263332695,36.76427454,,,1
0711MAA,Adams Arcade,-1.299991608,36.78144872,,,1
0711MAT,Muthama,-1.282482147,36.72394753,,,1
0711MCP,Coptic/Mimosa,-1.298972368,36.79792821,,,0
0711MET,Westlands Terminal,-1.26278016,36.80021077,,,0
0711MGU,Magu,-1.230184436,36.68071032,,,2
0711MJH,Jamhuri Station Road Stage,-1.303961277,36.76963091,,,1
0711MKP,Mbagathi/Kephis,-1.327656,36.691223,,,1
0711MLK,Mlangosoko,-1.288554668,36.74290001,,,1
0711MOS,Sodom,-1.26448524,36.75427794,,,1
0711MTE,Mithonge,-1.282224,36.723135,,,1
0711MTI,Miotoni,-1.3126,36.722659,,,1
0711MTL,Motherland,-1.299889,36.783829,,,1
0711MUI,Ruthimito,-1.28130734,36.70326233,,,1
0711MUM,Blue Sky Estate/T. Mall,-1.31278038,36.81479931,,,0
0711MUR,Muthure,-1.229717731,36.68759286,,,2
0711MUT,Muthama,-1.280636787,36.71909809,,,1
0711MWE,Kamwene,-1.281216145,36.72023535,,,1
0711NAT,Nairobi Area Traffic Police Headquarters,-1.296563745,36.80823326,,,0
0711NEW,Newa Estate,-1.308006,36.799441,,,0
0711NGI,King'eero Stage,-1.225525868,36.70408845,,,2
0711NJG,Kwa Njeru Stage,-1.230536,36.675502,,,2
0711NKJ,Junction,-1.299192309,36.7629683,,,1
0711NKP,Prestige Plaza,-1.299744844,36.78714573,,,1
0711NOB,Uthiru Roundabout,-1.264782607,36.72191441,,,1
0711NOI,Kinoo,-1.255981922,36.69540346,,,1
0711NRW,Nawaro,-1.281430721,36.70731783,,,1
0711NTR,Nyathore,-1.230116254,36.6818583,,,2
0711NUA,Njuguna's,-1.259128511,36.77891672,,,0
0711OLI,Olympic Primary School Stage,-1.31156,36.776869,,,1
0711OON,South B Shopping Centre,-1.313359737,36.82775974,,,0
0711ORI,Chiromo,-1.272786319,36.80890381,,,0
0711OTP,Posta Stage,-1.300470561,36.77188665,,,1
0711PFE,Pefa King'eero,-1.224241,36.706924,,,2
0711PST,Marsabit Plaza,-1.300442219,36.77241504,,,1
0711PTE,AP Camp Dangoretti,-1.286358297,36.73983157,,,1
0711QUM,Mosque,-1.312555075,36.82382226,,,0
0711RCA,St. Marks Church/Lions Place,-1.261695742,36.79787993,,,0
0711REO,Forest,-1.273185611,36.73184931,,,1
0711RSS,Ruthimitu Secondary School,-1.281587,36.695619,,,1
0711SEK,Summer-Rock,-1.271866679,36.72945142,,,1
0711SEN,Wanyee Cross,-1.297196746,36.7500025,,,1
0711SGO,Sugoini,-1.290421486,36.74558759,,,1
0711SOA,Mogas,-1.354622841,36.65758431,,,1
0711SUN,Sunview Estate,-1.306038,36.801389,,,0
0711SUR,Rupia,-1.326797605,36.78972065,,,1
0711TER,Shell/Dagoretti Police Station,-1.280550957,36.6906023,,,1
0711TLE,Kenyatta Market Flyover,-1.3069278,36.80377811,,,0
0711TTE,Kenyatta National Hospital,-1.297580659,36.80554211,,,0
0711UCN,Uchumi/National Oil,-1.299723387,36.7923224,,,1
0711UDO,Our Lady of Mercy,-1.311557293,36.83383226,,,0
0711UEM,Museum,-1.274181068,36.81129634,,,0
0711UIS,Memorial,-1.310285926,36.80552423,,,0
0711UKS,UON Kikuyu Campus Stage,-1.265139,36.673039,,,1
0711UMA,Highrise,-1.31403029,36.80773437,,,0
0711UNV,Universal,-1.347724,36.662526,,,1
0711'UO,Custoil/Thong'o,-1.264223188,36.73094004,,,1
0711UUA,Uthiru Roundabout,-1.264695257,36.7204982,,,1
0711VWO,Victory World Outreach,-1.297388,36.754936,,,1
0711WAK,Kwa Mtaro,-1.269077182,36.72606111,,,1
0711WAS,Westlands Stage,-1.26576966,36.8026489,,,0
0711WDC,Westwood/Defense College,-1.325356,36.697102,,,1
0711`WI,Gacwiri`,-1.2646792,36.72050893,,,1
0711WOA,Wakorino,-1.281666756,36.70154572,,,1
0711WRA,Ndwaro,-1.279398322,36.7358458,,,1
0711WST,Wanyee Stage,-1.295965,36.749176,,,1
0711YQS,Krep/Equity/sidia,-1.284912944,36.73779845,,,1
0712KNH,Kenyatta National Hospital,-1.297647357,36.80416703,,,0
0712KNT,Kenyatta National Hospital,-1.297641993,36.80481613,,,0
0712KRY,Karen/The Hub,-1.320671439,36.70564413,,,1
0712KTR,Karen/The Hub,-1.321213245,36.70638978,,,1
0712NGG,Ngong Bus Terminal,-1.360832,36.655943,,,1
0713AYN,Ayani,-1.307925,36.772739,,,1
0713DMM,Dagoretti Market,-1.286346,36.686902,,,1
0713KKY,Kikuyu,-1.24654,36.664933,,,2
0713KNS,Kenyatta National Hospital,-1.300908923,36.80841565,,,0
0713NBT,Ngong Bus Terminus,-1.360429,36.656037,,,1
0713NGM,Ngumo Market/Line Saba,-1.309884,36.798881,,,0
0713WNG,Wangige Stage,-1.219182014,36.7123872,,,2
08007IV,Riva 87,-1.257205009,36.69942141,,,1
080085_,85,-1.269596815,36.79189861,,,0
0800AAD,General Mathenge Gardens,-1.254690617,36.79493219,,,0
0800AAN,Chandarana,-1.274919838,36.81822449,,,0
0800ACB,"ACK, Bidii Premier School",-1.222668886,36.72053576,,,2
